"glcode","total_pages","iso","macroarea","family_name","latitude","longitude","GB020"
"teke1274",1764,"ifm",NA,NA,NA,NA,NA
"teke1275",1587,"teg","Africa","Atlantic-Congo",-1.61688,14.8664,"0"
"teke1276",666,"tyx","Africa",NA,NA,NA,NA
"teke1277",309,"lli","Africa",NA,NA,NA,NA
"teke1278",1391,"ebo","Africa",NA,NA,NA,NA
"teke1279",30,"nzu","Africa",NA,NA,NA,NA
"teke1280",1751,"kkw","Africa",NA,NA,NA,NA
"teke1281",16,"tyi","Africa",NA,NA,NA,NA
"tekt1235",1874,"ttc","North America","Mayan",15.4599,-92.1136,"1"
"tele1256",7238,"tlf","Papunesia","Nuclear Trans New Guinea",-5.07444,141.731,"0"
"telu1262",14667,"tel","Eurasia","Dravidian",16.4529,78.7024,"0"
"tema1239",15,"nhv","North America","Uto-Aztecan",19.3282,-99.7968,"1"
"tema1243",716,"tjo","Africa",NA,NA,NA,NA
"temb1270",2108,"tbt","Africa",NA,NA,NA,NA
"temb1272",144,"tmv","Africa","Atlantic-Congo",2.0246,20.36849,"0"
"temb1276",5936,"tqb","South America",NA,NA,NA,NA
"temi1246",677,"tea","Eurasia","Austroasiatic",4.974,101.438,"?"
"temi1247",920,"soz","Africa",NA,NA,NA,NA
"temm1241",1955,"kdh","Africa",NA,NA,NA,NA
"temo1243",1976,"tmo","Eurasia",NA,NA,NA,NA
"temo1245",741,"ott","North America","Otomanguean",19.6001,-99.6541,"1"
"temu1239",829,"tmw","Eurasia",NA,NA,NA,NA
"tena1240",705,"quw","South America",NA,NA,NA,NA
"tena1241",54,"otn","North America",NA,NA,NA,NA
"tene1248",1276,NA,"Africa","Dogon",14.0675,-3.37158,"1"
"teng1267",2172,"vkt",NA,NA,NA,NA,NA
"teng1272",1843,"tes","Eurasia, Papunesia","Austronesian",-7.89069,113.037,"1"
"tenh1241",2059,"pah","South America",NA,NA,NA,NA
"teni1238",1612,"tqn",NA,NA,NA,NA,NA
"teni1244",567,"tns","Papunesia",NA,NA,NA,NA
"tenn1245",476,"tct","Eurasia",NA,NA,NA,NA
"tenn1246",412,"tex","Africa","Surmic",4.91107,32.6307,"0"
"teop1238",1020,"tio","Papunesia","Austronesian",-5.67474,154.971,"1"
"teor1240",266,"tev","Papunesia",NA,NA,NA,NA
"tepe1278",1243,"tep","North America","Uto-Aztecan",19.2343,-101.729,"1"
"tepe1279",398,"cnt","North America",NA,NA,NA,NA
"tepe1280",1694,"cux","North America",NA,NA,NA,NA
"tepi1241",42,NA,"North America",NA,NA,NA,NA
"tepo1239",1970,"ted","Africa",NA,NA,NA,NA
"tera1251",719,"ttr","Africa","Afro-Asiatic",11.0376,11.80953,"1"
"tere1272",335,"tef","Eurasia",NA,NA,NA,NA
"tere1276",93,"trb","Papunesia",NA,NA,NA,NA
"tere1278",2218,"buo","Papunesia","South Bougainville",-6.70051,155.745,"0"
"tere1279",5405,"ter","South America",NA,NA,NA,NA
"tere1281",355,NA,"South America","Arawakan",-20.6614,-56.0329,"0"
"teri1244",914,"tec","Africa",NA,NA,NA,NA
"teri1250",3041,"tfr","North America","Chibchan",9.067,-82.9631,"0"
"term1237",3254,"twu","Papunesia","Austronesian",-10.7326,123.169,"1"
"tern1247",1067,NA,"Papunesia","North Halmahera",0.80562,127.333,"0"
"tern1248",507,"tmg","Papunesia",NA,NA,NA,NA
"ters1235",2970,"sjt","Eurasia",NA,NA,NA,NA
"tesa1236",379,"tkg","Africa",NA,NA,NA,NA
"tese1238",70,"keg","Africa",NA,NA,NA,NA
"teso1249",2873,"teo","Africa",NA,NA,NA,NA
"tete1250",9320,NA,"Africa",NA,NA,NA,NA
"tete1251",3297,NA,"North America","Uto-Aztecan",18.8854,-98.893,"?"
"tete1252",378,"teb",NA,NA,NA,NA,NA
"tets1235",1166,"tez","Africa",NA,NA,NA,NA
"tetu1245",5343,"tet","Papunesia","Austronesian",-9.11217,125.528,"1"
"tetu1246",925,"tdt","Papunesia","Austronesian",-8.58405,125.583,"0"
"teun1241",181,"tve","Papunesia","Austronesian",-6.97086,129.143718,"?"
"teus1236",13,NA,"South America",NA,NA,NA,NA
"teut1235",845,"cut","North America",NA,NA,NA,NA
"tewa1260",2974,"tew","North America",NA,NA,NA,NA
"tewe1238",100,"twx","Africa",NA,NA,NA,NA
"texc1235",15,"otx","North America",NA,NA,NA,NA
"texi1237",1072,"poq","North America",NA,NA,NA,NA
"texm1235",780,"zpz","North America",NA,NA,NA,NA
"tezo1238",1993,"mxb",NA,"Otomanguean",17.6155,-97.9002,"1"
"thaa1239",20,"thy","Africa",NA,NA,NA,NA
"thad1238",3150,"tcz","Eurasia","Sino-Tibetan",24.096,93.722,"1"
"thai1240",640,"tsq","Eurasia",NA,NA,NA,NA
"thai1259",1425,"soa","Eurasia",NA,NA,NA,NA
"thai1261",65468,NA,"Africa, Eurasia","Tai-Kadai",14.192,100.671,"0"
"thak1245",2056,"ths","Eurasia","Sino-Tibetan",28.7014,83.6466,"0"
"than1255",850,"nki","Eurasia",NA,NA,NA,NA
"than1259",2121,"thf","Eurasia","Sino-Tibetan",28.7554,85.7657,"0"
"thao1240",3875,"ssf","Papunesia","Austronesian",23.8333,120.93,"0"
"thar1283",663,"thk","Africa","Atlantic-Congo",-0.13221,38.073,"0"
"thay1248",101,"typ","Australia",NA,NA,NA,NA
"thay1249",3416,"thd","Australia","Pama-Nyungan",-14.8159,142.034,"0"
"thii1234",106,"iin","Australia",NA,NA,NA,NA
"thom1243",4909,"thp","North America",NA,NA,NA,NA
"thoo1240",137,"tou","Eurasia",NA,NA,NA,NA
"thra1250",1548,"txh","Eurasia",NA,NA,NA,NA
"thul1246",1154,"tdh","Eurasia","Sino-Tibetan",27.5389,87.6063,"0"
"thur1254",1144,"tbh","Australia","Pama-Nyungan",-34.634,150.721,"?"
"thur1255",160,"thu","Africa",NA,NA,NA,NA
"tiag1235",1440,"ahi","Africa",NA,NA,NA,NA
"tian1237",1349,"tbj","Papunesia",NA,NA,NA,NA
"tibe1272",172998,"bod",NA,"Sino-Tibetan",28.3681,90.1872,"0"
"tibe1274",717,"ngy","Africa","Atlantic-Congo",5.30535,11.3103,"0"
"tibe1277",917,"lsn","Eurasia",NA,NA,NA,NA
"tich1238",15,"tcn","Eurasia",NA,NA,NA,NA
"ticu1245",10769,"tca","South America","Ticuna-Yuri",-3.66289,-69.8723,"1"
"tidi1241",25,"tia","Africa",NA,NA,NA,NA
"tido1248",1630,"tvo","Papunesia","North Halmahera",0.02461,127.746,"0"
"tief1242",2197,"tiq","Africa","Atlantic-Congo",10.7184,-4.52619,"1"
"tiem1235",75,"boo","Africa",NA,NA,NA,NA
"tien1242",580,"tii","Africa","Atlantic-Congo",-2.84694,16.4765,"0"
"tiey1235",1197,"boz","Africa",NA,NA,NA,NA
"tifa1245",4508,"tif","Papunesia",NA,NA,NA,NA
"tiga1245",429,"tgc","Papunesia","Austronesian",-2.70951,150.893,"1"
"tige1238",166,NA,"Africa",NA,NA,NA,NA
"tigo1236",1129,"nza","Africa","Atlantic-Congo",6.983995,10.70849,"1"
"tigr1270",8726,"tig",NA,NA,NA,NA,NA
"tigr1271",13249,"tir","Africa",NA,NA,NA,NA
"tiii1241",135,"txq","Papunesia",NA,NA,NA,NA
"tika1246",3825,"tik","Africa","Atlantic-Congo",5.87004,11.6104,"1"
"tiko1237",1614,"tkp","Papunesia","Austronesian",-12.2766,168.822,"1"
"tila1239",1334,"otl","North America",NA,NA,NA,NA
"till1254",255,"til","North America",NA,NA,NA,NA
"tilq1235",331,"zts","Eurasia",NA,NA,NA,NA
"tilu1238",167,"tij",NA,"Sino-Tibetan",27.2203,86.4694,"?"
"tima1241",2004,"tms","Africa","Katla-Tima",11.7176,29.1632,NA
"timb1251",2876,"tim","Papunesia",NA,NA,NA,NA
"timb1253",37,NA,NA,NA,NA,NA,NA
"timb1263",76,NA,"Africa",NA,NA,NA,NA
"timn1235",3200,"tem","Africa","Atlantic-Congo",8.90294,-12.3331,"1"
"timo1258",97,"tvy","Papunesia",NA,NA,NA,NA
"timu1245",1787,"tjm","North America",NA,NA,NA,NA
"timu1262",2232,"tih","Papunesia","Austronesian",5.1796,115.826,"1"
"tina1246",282,"lbf","Eurasia",NA,NA,NA,NA
"tina1248",1517,"xsb","Papunesia","Austronesian",15.5797,120.095,"0"
"tind1238",4006,"tin",NA,NA,NA,NA,NA
"ting1238",31,"tgv","South America",NA,NA,NA,NA
"tini1245",442,"tit","South America",NA,NA,NA,NA
"tinp1237",1394,"tpz","Papunesia",NA,NA,NA,NA
"tipp1239",150,"tpe","Eurasia",NA,NA,NA,NA
"tira1253",198,"tra","Eurasia",NA,NA,NA,NA
"tira1254",1967,"tic","Africa","Heibanic",11.0963,30.8092,NA
"tira1258",314,"tde","Africa",NA,NA,NA,NA
"tiri1258",447,"cir","Papunesia","Austronesian",-21.8147,165.792,"1"
"tiru1241",1342,"tiy","Papunesia","Austronesian",6.77321,124.127,"1"
"tita1241",1563,"ttv","Papunesia","Austronesian",-2.18168,146.888,"0"
"tivv1240",3055,"tiv","Africa","Atlantic-Congo",6.88039,9.26287,"0"
"tiwa1253",2595,"lax","Eurasia",NA,NA,NA,NA
"tiwi1244",6871,"tiw","Australia",NA,-11.6308,130.949,"0"
"tjur1240",41,"tju","Australia",NA,NA,NA,NA
"tlac1235",1194,"tpt","North America",NA,NA,NA,NA
"tlac1237",77,"tpl","North America",NA,NA,NA,NA
"tlac1239",325,"ctl","North America",NA,NA,NA,NA
"tlac1240",121,"zpk","North America",NA,NA,NA,NA
"tlah1239",2585,"mxp","North America",NA,NA,NA,NA
"tlin1245",18145,"tli","North America",NA,NA,NA,NA
"toab1237",4095,"mlu","Papunesia","Austronesian",-8.39233,160.619,"0"
"toar1246",3236,"tqo","Papunesia","Eleman",-8.07231,146.206,"0"
"toba1266",4129,"tti","Papunesia",NA,NA,NA,NA
"toba1268",422,"tmf","South America","Lengua-Mascoy",-21.5474,-58.0158,"0"
"toba1269",5992,"tob","Africa",NA,NA,NA,NA
"toba1280",154,"tng","Africa",NA,NA,NA,NA
"toba1282",448,"tgh","South America",NA,NA,NA,NA
"tobe1252",1789,"tlb","Papunesia","North Halmahera",1.0946,128.154,"1"
"tobi1239",83,"tgb","Papunesia",NA,NA,NA,NA
"tobo1251",69,"tbv","Papua",NA,NA,NA,NA
"toca1235",2267,"asu","South America",NA,NA,NA,NA
"toch1257",26,"taz","Africa",NA,NA,NA,NA
"toda1252",3702,"tcx","Eurasia","Dravidian",11.4184,77.0168,"0"
"todr1244",42,"tdr","Eurasia",NA,NA,NA,NA
"tofi1235",142,"tfi","Africa",NA,NA,NA,NA
"togb1241",95,"tor","Africa",NA,NA,NA,NA
"togo1252",105,"tgy","Africa",NA,NA,NA,NA
"toho1245",4214,"ood","North America","Uto-Aztecan",31.7973,-111.995,"1"
"toho1246",589,NA,"North America",NA,NA,NA,NA
"tojo1241",2790,"toj","North America","Mayan",16.2572,-91.7825,"1"
"toka1244",386,"zuh","Papunesia",NA,NA,NA,NA
"toke1240",3654,"tkl","Papunesia","Austronesian",-9.227642,-171.780833,"1"
"tokh1242",1695,"xto","Eurasia",NA,NA,NA,NA
"tokh1243",6924,"txb","Eurasia",NA,NA,NA,NA
"tokp1240",24848,"tpi","Eurasia","Indo-European",-9.41971,147.303,"?"
"toku1246",867,"tkn","Eurasia",NA,NA,NA,NA
"tola1247",1285,"lbw",NA,NA,NA,NA,NA
"toll1241",4442,"jic","North America","Jicaquean",14.6686,-87.0372,"0"
"tolo1255",1599,"tlm",NA,"Austronesian",-15.1569,166.772,"1"
"tolo1259",1269,"tol","North America",NA,NA,NA,NA
"toma1245",1511,"tod","Africa","Mande",8.20383,-9.23439,"1"
"tomb1243",2207,"tom","Papunesia",NA,NA,NA,NA
"tomb1244",1327,"txa",NA,"Austronesian",6.2892,117.322,"0"
"tomb1245",47,"ttp","Papunesia",NA,NA,NA,NA
"tomi1243",211,"txm","Papunesia",NA,NA,NA,NA
"tomm1242",1725,"dto","Africa","Dogon",14.756,-3.28,"1"
"tomo1243",1451,"dtm","Africa",NA,NA,NA,NA
"tomo1244",146,"tqp","Papunesia",NA,NA,NA,NA
"tond1249",890,"tst","Africa","Songhay",15.262989,-2.816163,"1"
"tond1251",2073,"tdn","Papunesia",NA,NA,NA,NA
"tong1308",1452,"tnz","Eurasia","Austroasiatic",6.88137,100.102,"0"
"tong1318",5995,"toi","Africa","Atlantic-Congo",-17.422325,27.103495,"0"
"tong1320",247,"tny","Africa",NA,NA,NA,NA
"tong1321",819,"tog","Africa",NA,NA,NA,NA
"tong1325",6673,"ton","Papunesia","Austronesian",-21.17,-175.25,"1"
"tong1329",368,NA,"North America","Uto-Aztecan",34.1,-118.11,"?"
"tonj1246",37,"tjn",NA,NA,NA,NA,NA
"tonk1249",1650,"tqw","North America",NA,30.25,-96.75,"1"
"tons1239",327,"tnw","Papunesia",NA,NA,NA,NA
"tons1240",2541,"txs","Papunesia",NA,NA,NA,NA
"tont1239",2836,"tnt","Papunesia",NA,NA,NA,NA
"tooo1238",13,"toz","Africa",NA,NA,NA,NA
"toor1238",894,"ttj","Africa","Atlantic-Congo",0.57291,30.6389,"0"
"topo1242",886,"toq","Africa",NA,NA,NA,NA
"topo1243",109,"toy","Papunesia",NA,NA,NA,NA
"tora1259",240,"ttu","Papunesia","Austronesian",-6.19922,155.496,"?"
"tora1261",3113,"sda","Papunesia",NA,NA,NA,NA
"tora1263",55,NA,"South America",NA,NA,NA,NA
"tora1267",65,"trj","Africa",NA,NA,NA,NA
"torn1244",3028,"fit","Eurasia",NA,NA,NA,NA
"toro1249",100,"tdv","Africa",NA,NA,NA,NA
"toro1251",2645,"tqr",NA,NA,NA,NA,NA
"toro1252",1999,"dts","Africa",NA,NA,NA,NA
"toro1253",1039,"dtt","Africa",NA,NA,NA,NA
"toro1255",258,"tno","South America",NA,NA,NA,NA
"torr1259",940,"tei","Papunesia",NA,NA,NA,NA
"torr1261",1411,"tcs","Australia","Indo-European",-11.066,142.692,"1"
"torw1241",1334,"trw","Eurasia",NA,NA,NA,NA
"tosk1239",10151,"als","Eurasia","Indo-European",41,20,"1"
"tote1238",690,"ttl","Africa","Atlantic-Congo",-16.9575,24.3751,"0"
"toto1302",1308,"txo","Eurasia","Sino-Tibetan",26.67,88.975,"0"
"toto1304",313,"txe","Papunesia",NA,NA,NA,NA
"toto1305",2039,"mto","North America",NA,NA,NA,NA
"toto1306",986,"ttk","South America",NA,NA,NA,NA
"toto1308",40,"zph","North America",NA,NA,NA,NA
"touo1238",180,"tqu","Papunesia",NA,-8.58405,157.296,"1"
"tour1242",1964,"neb","Africa",NA,NA,NA,NA
"tour1243",108,"don","Papunesia",NA,NA,NA,NA
"towe1240",32,"ttn","Papunesia",NA,NA,NA,NA
"town1238",149,NA,"Africa",NA,NA,NA,NA
"tran1282",1420,"xtg","Eurasia",NA,NA,NA,NA
"trav1236",2234,"rmg","Eurasia",NA,NA,NA,NA
"trav1237",145,"rmd","Eurasia",NA,NA,NA,NA
"treg1243",19,"trm","Eurasia",NA,NA,NA,NA
"trem1235",157,"tme","South America",NA,NA,NA,NA
"trie1243",158,"stg","Eurasia",NA,NA,NA,NA
"trim1239",5,"tip","Papunesia",NA,NA,NA,NA
"trin1271",1008,"trx","Papunesia",NA,NA,NA,NA
"trin1273",137,"tgq","Papunesia",NA,NA,NA,NA
"trin1274",4104,"trn","South America","Arawakan",-15.3331,-65.4096,"1"
"trin1276",3179,NA,"South America",NA,NA,NA,NA
"trin1277",299,"lst","South America",NA,NA,NA,NA
"trio1238",3165,"tri","South America","Cariban",2.53616,-55.7599,"0"
"trum1247",2024,"tpy","South America",NA,-11.8119,-53.5717,"?"
"tsaa1242",1015,"tsa","Africa",NA,NA,NA,NA
"tsak1248",4083,"tsd","Eurasia",NA,NA,NA,NA
"tsak1249",4326,"tkr","Eurasia",NA,NA,NA,NA
"tsak1250",51,"kvz","Papunesia",NA,NA,NA,NA
"tsam1247",1056,"tsb","Africa","Afro-Asiatic",5.3097,36.9139,"1"
"tsat1238",741,"huq","Eurasia","Austronesian",18.3192,109.336,"0"
"tset1236",39,"txc","North America",NA,NA,NA,NA
"tsha1245",3888,"tsj","Eurasia","Sino-Tibetan",27.3694,91.7741,"0"
"tsik1238",69,"kdl","Africa",NA,NA,NA,NA
"tsim1257",2023,"xmw","Africa",NA,NA,NA,NA
"tsis1238",749,"tsw","Africa","Atlantic-Congo",10.2882,5.11073,"1"
"tsix1234",12,NA,"Africa","Khoe-Kwadi",-19.180953,23.998153,"1"
"tsoa1238",2058,"hio","Africa",NA,NA,NA,NA
"tsog1243",1130,"tsv","Africa","Atlantic-Congo",-1.55469,11.1359,"1"
"tson1249",7845,"tso",NA,"Atlantic-Congo",-23.5754,31.8105,"0"
"tsoo1241",48,"ldp","Africa",NA,NA,NA,NA
"tsot1241",380,"lto","Africa",NA,NA,NA,NA
"tsot1242",931,"fly","Africa",NA,NA,NA,NA
"tsou1248",2703,"tsu","Papunesia","Austronesian",23.216,120.787,"1"
"tsum1240",202,"ttz","Eurasia",NA,NA,NA,NA
"tsun1242",31,"tsl","Eurasia",NA,NA,NA,NA
"tsuv1239",218,"tvd","Africa",NA,NA,NA,NA
"tsuv1243",66,"tsh","Africa",NA,NA,NA,NA
"tswa1253",305738,"tsn","Africa","Atlantic-Congo",-24.368,24.7587,"0"
"tswa1255",1166,"tsc","Africa","Atlantic-Congo",-22.9891,32.4287,"0"
"tswe1238",382,NA,"Africa",NA,NA,NA,NA
"tual1242",394,"nrt","North America",NA,NA,NA,NA
"tuam1242",1781,"pmt","Papunesia",NA,NA,NA,NA
"tuba1278",682,"tub","North America","Uto-Aztecan",35.327,-117.163,"0"
"tuba1279",132,"tbu","North America",NA,NA,NA,NA
"tuca1252",6325,"tuo","South America","Tucanoan",0.579755,-69.5763,NA
"tuge1241",402,"tuy","Africa","Nilotic",0.66573,35.8499,"1"
"tugu1245",157,"tzn","Papunesia","Austronesian",-7.72555,126.7,"1"
"tugu1246",222,"tuj","Papunesia",NA,NA,NA,NA
"tuka1248",722,"khc","Papunesia","Austronesian",-5.30994,123.578,"1"
"tuka1249",304,"bhq","Papunesia",NA,NA,NA,NA
"tuki1240",1949,"bag","Africa","Atlantic-Congo",4.64348,11.5353,"0"
"tula1252",304,"tul","Africa","Atlantic-Congo",9.84629,11.52551,"0"
"tule1244",207,"tlu","Papunesia",NA,NA,NA,NA
"tuli1249",264,"tey","Africa",NA,NA,NA,NA
"tulu1258",4596,"tcy","Eurasia","Dravidian",12.8114,75.2651,"0"
"tuma1248",467,"krt","Africa",NA,NA,NA,NA
"tuma1250",252,"iou","Papunesia",NA,NA,NA,NA
"tuma1260",257,"tmc","Africa",NA,NA,NA,NA
"tumb1250",4772,"tum","Africa",NA,NA,NA,NA
"tuml1238",253,"tmq","Papunesia","Austronesian",-3.14955,142.346,"?"
"tums1237",52,"xtq","Eurasia",NA,NA,NA,NA
"tumt1243",191,"tbr",NA,NA,NA,NA,NA
"tumu1242",1634,"sil","Africa","Atlantic-Congo",10.63451,-1.79707,"1"
"tumz1238",3986,"mzb",NA,NA,NA,NA,NA
"tund1254",89,"enh","Eurasia",NA,NA,NA,NA
"tune1241",810,"baz","Africa",NA,NA,NA,NA
"tune1261",4673,"tvu","Africa","Atlantic-Congo",4.75,10.67,"0"
"tung1290",935,"lcm","Papunesia","Austronesian",-2.52188,150.198,"1"
"tung1293",53,"trt",NA,NA,NA,NA,NA
"tuni1249",92,"tse","Africa",NA,NA,NA,NA
"tuni1251",339,"tug","Africa",NA,NA,NA,NA
"tuni1252",1380,"tun","North America",NA,30.9888,-92.5403,"1"
"tuni1259",23588,"aeb","Africa",NA,NA,NA,NA
"tunj1244",372,"tjg","Papunesia",NA,NA,NA,NA
"tunn1238",294,"tqq","Africa","Afro-Asiatic",1.06167,43.6847,"1"
"tunu1234",1869,NA,"North America",NA,NA,NA,NA
"tunz1235",2,"dza","Africa",NA,NA,NA,NA
"tupa1250",2741,"tpr","South America",NA,NA,NA,NA
"tupi1273",15760,"tpn","South America","Tupian",-22.807778,-42.106389,"0"
"tupi1274",1044,"tpw","South America",NA,NA,NA,NA
"tupi1275",102,NA,"South America",NA,NA,NA,NA
"tupi1276",20,NA,NA,NA,NA,NA,NA
"tupi1282",544,NA,"South America",NA,NA,NA,NA
"tupu1244",2773,"tui","Africa",NA,NA,NA,NA
"tura1265",1,"trh","Papunesia",NA,NA,NA,NA
"turi1246",22,"trd","Eurasia",NA,NA,NA,NA
"turi1247",4,"twt","South America",NA,NA,NA,NA
"turk1288",1254,"tsm","Eurasia",NA,NA,NA,NA
"turk1303",3456,"klj","Eurasia","Turkic",34.4224,50.3222,"0"
"turk1304",13106,"tuk","Eurasia","Turkic",37.0872,59.1757,"0"
"turk1306",633,"tuz","Africa",NA,NA,NA,NA
"turk1308",4333,"tuv","Africa","Nilotic",4.30688,35.7101,NA
"turk1310",30,"tch","North America",NA,NA,NA,NA
"turo1239",4379,"tru","Eurasia",NA,NA,NA,NA
"turu1250",1,"tqm","Papunesia",NA,NA,NA,NA
"tusc1257",2767,"tus","North America","Iroquoian",43.1303,-79.4214,"1"
"tute1247",666,"tta","North America",NA,NA,NA,NA
"tuto1241",278,"ttg","Papunesia",NA,NA,NA,NA
"tuts1235",124,"tvt","Eurasia",NA,NA,NA,NA
"tutu1241",514,"tmi","Papunesia","Austronesian",-15.580667,167.268889,"1"
"tutu1242",322,NA,"North America",NA,NA,NA,NA
"tutu1243",13,"mtu","North America",NA,NA,NA,NA
"tuuu1240",324,NA,"Eurasia",NA,NA,NA,NA
"tuva1244",2777,"tvl","Papunesia","Austronesian",-8.520813,179.198088,"1"
"tuvi1240",10067,"tyv","Eurasia","Turkic",51.7,94.36667,"0"
"tuwa1242",77,"tww","Papua",NA,NA,NA,NA
"tuwa1243",2580,NA,"Papunesia","Austronesian",16.6646,121.113,"1"
"tuwu1238",773,"bov","Africa","Atlantic-Congo",7.31095,0.38008,"1"
"tuxa1239",16,"tud","South America",NA,NA,NA,NA
"tuxi1238",32,"tux","South America",NA,NA,NA,NA
"tuyu1244",2125,"tue","South America",NA,NA,NA,NA
"twan1247",2463,"twa","North America","Salishan",47.7419,-121.765,"1"
"twee1234",647,"xjb","Australia",NA,NA,NA,NA
"twen1241",16,"twd",NA,NA,NA,NA,NA
"twen1242",100,"twn","Africa",NA,NA,NA,NA
"tyap1238",1311,"kcg","Africa",NA,NA,NA,NA
"tzel1254",7221,"tzh","North America",NA,NA,NA,NA
"tzot1259",7335,"tzo","North America",NA,NA,NA,NA
"tzot1264",136,"tzz","North America",NA,NA,NA,NA
"tzut1248",4725,"tzj","North America",NA,NA,NA,NA
"uabm1237",2162,"aoz","Papunesia",NA,NA,NA,NA
"uamu1236",559,"uam","South America",NA,NA,NA,NA
"uare1241",693,"ksj","Papunesia",NA,NA,NA,NA
"uban1243",257,"uba","Africa",NA,NA,NA,NA
"ubii1238",73,"ubi","Africa",NA,NA,NA,NA
"ubir1237",142,"ubr","Papunesia","Austronesian",-9.59044,149.396,"0"
"ubyk1235",2239,"uby","Eurasia","Abkhaz-Adyge",43.67,39.67,"1"
"ucay1237",672,"cpb","South America",NA,NA,NA,NA
"udaa1238",41,"uda","Africa",NA,NA,NA,NA
"udih1248",5486,"ude","Eurasia","Tungusic",46.6309,135.678,"1"
"udii1243",7330,"udi","Eurasia","Nakh-Daghestanian",40.9,47.7236,"0"
"udmu1245",16750,"udm","Eurasia",NA,NA,NA,NA
"uduk1239",1201,"udu","Africa","Koman",9.16012,34.2293,"0"
"ugan1238",1248,"ugn","Africa",NA,NA,NA,NA
"ugar1238",4614,"uga","Eurasia","Afro-Asiatic",35.6,35.78,"0"
"ughe1237",403,"uge","Papunesia","Austronesian",-8.45725,157.341,"0"
"ugon1239",543,"ugo","Eurasia","Sino-Tibetan",14.2408,100.098,"0"
"uigh1240",28866,"uig",NA,NA,NA,NA,NA
"uisa1238",418,NA,"Africa, Australia, Eurasia, North America, Papunesia",NA,NA,NA,NA
"ukaa1243",811,"kcf","Africa","Atlantic-Congo",7.59722,6.03933,NA
"ukhw1241",6,"ukh","Africa",NA,NA,NA,NA
"ukit1237",119,"umi","Papunesia",NA,NA,NA,NA
"ukra1253",8995,"ukr","Eurasia","Indo-European",49.796,29.945,"0"
"ukue1238",1189,"uku","Africa",NA,NA,NA,NA
"ukwu1241",174,"ukw","Africa",NA,NA,NA,NA
"ulch1241",1248,"ulc","Eurasia","Tungusic",51.8521,140.29,"0"
"ulit1238",2202,"uli","Papunesia","Austronesian",9.961388,139.603611,"0"
"ulla1237",94,"ull","Eurasia",NA,NA,NA,NA
"uluk1257",143,"ulb","Africa",NA,NA,NA,NA
"ulum1237",80,"ulm","Papunesia",NA,NA,NA,NA
"ulwa1239",501,"ulw","North America","Misumalpan",12.932292,-83.581467,"1"
"umaa1242",932,"ppk","Papunesia","Austronesian",-1.70416,119.968,"?"
"umal1238",53,"ulu","Papunesia",NA,NA,NA,NA
"uman1240",1114,"gdn","Papunesia","Dagan",-9.89671,149.658,"0"
"umat1237",1333,"uma","North America",NA,NA,NA,NA
"umbi1243",728,"umd","Australia",NA,NA,NA,NA
"umbr1253",3652,"xum","Eurasia",NA,NA,NA,NA
"umbu1235",150,"umr","Australia",NA,-12.9325,131.825,"0"
"umbu1256",1967,"umg",NA,NA,NA,NA,NA
"umbu1257",6688,"umb","Africa","Atlantic-Congo",-12.4763,14.4148,"0"
"umbu1258",6719,"ubu","Papunesia","Nuclear Trans New Guinea",-5.9513,143.97,"1"
"umed1238",388,"upi","Papunesia",NA,NA,NA,NA
"umes1235",1761,"sju","Eurasia","Uralic",64.6383,18.646,"0"
"umir1236",1396,"due","Papunesia",NA,NA,NA,NA
"umot1240",1642,"umo","South America","Bororoan",-15.5929,-57.4192,"?"
"umpi1239",985,"ump","Australia",NA,NA,NA,NA
"unaa1239",880,"mtg","Papunesia","Nuclear Trans New Guinea",-4.69676,140.1,"0"
"unam1242",2328,"unm","North America",NA,NA,NA,NA
"unea1237",84,"bbn","Papua","Austronesian",-4.89383,149.141,"?"
"unem1238",352,"une","Africa",NA,NA,NA,NA
"ungg1243",3,"xgu","Australia",NA,NA,NA,NA
"unse1236",293,"uln","Papunesia",NA,NA,NA,NA
"unua1237",691,"onu","Papunesia","Austronesian",-16.2638,167.599,"0"
"unub1234",11,"unu","Papunesia",NA,NA,NA,NA
"uppe1235",33,"tov","Eurasia",NA,NA,NA,NA
"uppe1274",64,NA,"North America",NA,NA,NA,NA
"uppe1275",1062,"tku","North America","Totonacan",20.236,-97.81,"1"
"uppe1395",7464,"hsb","Eurasia",NA,NA,NA,NA
"uppe1400",6602,"sxu","Eurasia",NA,NA,NA,NA
"uppe1406",2817,"tth","Eurasia",NA,NA,NA,NA
"uppe1424",296,"kgh","Papunesia",NA,NA,NA,NA
"uppe1427",189,"dmg","Papunesia","Austronesian",5.31911,116.901,"?"
"uppe1437",1768,"tau","North America",NA,NA,NA,NA
"uppe1438",540,"kuu","North America",NA,NA,NA,NA
"uppe1439",781,"cjh","North America","Salishan",46.7981,-123.169,"1"
"uppe1455",3651,"pov","Africa",NA,NA,NA,NA
"urak1238",1588,"urk","Eurasia","Austronesian",7.5258,99.0768,"1"
"ural1272",4730,NA,"Eurasia",NA,NA,NA,NA
"ural1274",792,"url","Eurasia",NA,NA,NA,NA
"urap1239",1156,"urm","Papunesia",NA,NA,NA,NA
"urap1240",192,"uro","Papunesia",NA,NA,NA,NA
"urar1245",2069,"xur",NA,NA,NA,NA,NA
"urar1246",2448,"ura","South America",NA,-4.44006,-75.4211,"0"
"urat1244",1852,"urt","Papunesia",NA,NA,NA,NA
